1, 100,100,70, 0.0369, Pirates of the Caribbean
2, 100,100,64, 0.0519, Pirates of the Caribbean
3, 100,100,58, 0.0439, New York Gangs
4, 100,100,50, 0.0588, Pirates of the Caribbean
5, 100,100,76, 0.0937, New York Gangs
1, 100,100,74, 0.0598, New York Gangs
2, 100,100,60, 0.0628, New York Gangs
3, 100,100,90, 0.0459, New York Gangs
4, 100,100,52, 0.0509, New York Gangs
5, 100,100,64, 0.0409, New York Gangs
1, 100,100,60, 0.0429, New York Gangs
2, 100,100,52, 0.0459, New York Gangs
3, 100,100,58, 0.0379, Pirates of the Caribbean
4, 100,100,76, 0.0418, New York Gangs
5, 100,100,42, 0.0448, Pirates of the Caribbean
1, 100,100,60, 0.0369, Pirates of the Caribbean
2, 100,100,56, 0.0469, Pirates of the Caribbean
3, 100,100,50, 0.0469, Pirates of the Caribbean
4, 100,100,76, 0.0379, Pirates of the Caribbean
5, 100,100,52, 0.0359, New York Gangs
1, 100,100,42, 0.0389, New York Gangs
2, 100,100,48, 0.0449, Pirates of the Caribbean
3, 100,100,52, 0.0429, New York Gangs
4, 100,100,74, 0.0399, New York Gangs
5, 100,100,50, 0.0419, New York Gangs
1, 100,100,62, 0.0419, Pirates of the Caribbean
2, 100,100,52, 0.0409, Pirates of the Caribbean
3, 100,100,54, 0.0409, Pirates of the Caribbean
4, 100,100,70, 0.0459, Pirates of the Caribbean
5, 100,100,48, 0.0359, New York Gangs
