1, 100,100,100, 0.0511, Pirates of the Caribbean
2, 100,100,58, 0.0605, Pirates of the Caribbean
3, 100,100,48, 0.0472, New York Gangs
4, 100,100,42, 0.0328, New York Gangs
5, 100,100,50, 0.0525, New York Gangs
6, 100,100,74, 0.0496, Pirates of the Caribbean
7, 100,100,46, 0.0575, New York Gangs
8, 100,100,66, 0.0585, Pirates of the Caribbean
9, 100,100,46, 0.0446, New York Gangs
10, 100,100,44, 0.0441, Pirates of the Caribbean
11, 100,100,58, 0.055, New York Gangs
12, 100,100,64, 0.0565, New York Gangs
13, 100,100,60, 0.0506, Pirates of the Caribbean
14, 100,100,66, 0.0501, New York Gangs
15, 100,100,82, 0.0368, New York Gangs
16, 100,100,94, 0.0595, Pirates of the Caribbean
17, 100,100,50, 0.0446, Pirates of the Caribbean
18, 100,100,86, 0.0432, New York Gangs
19, 100,100,46, 0.0546, Pirates of the Caribbean
20, 100,100,46, 0.0352, New York Gangs
21, 100,100,48, 0.0511, Pirates of the Caribbean
22, 100,100,72, 0.0551, Pirates of the Caribbean
23, 100,100,56, 0.0536, Pirates of the Caribbean
24, 100,100,62, 0.0471, New York Gangs
25, 100,100,54, 0.0441, New York Gangs
26, 100,100,54, 0.0535, New York Gangs
27, 100,100,68, 0.0466, New York Gangs
28, 100,100,60, 0.0635, New York Gangs
29, 100,100,58, 0.0471, New York Gangs
30, 100,100,90, 0.0739, New York Gangs
31, 100,100,94, 0.0437, New York Gangs
32, 100,100,82, 0.0467, New York Gangs
33, 100,100,42, 0.0392, Pirates of the Caribbean
34, 100,100,46, 0.0421, New York Gangs
35, 100,100,100, 0.0471, Pirates of the Caribbean
36, 100,100,52, 0.0451, Pirates of the Caribbean
37, 100,100,40, 0.0481, Pirates of the Caribbean
38, 100,100,44, 0.0461, Pirates of the Caribbean
39, 100,100,50, 0.0377, Pirates of the Caribbean
40, 100,100,48, 0.0516, New York Gangs
41, 100,100,46, 0.0501, New York Gangs
42, 100,100,54, 0.0422, New York Gangs
43, 100,100,56, 0.0481, New York Gangs
44, 100,100,54, 0.0466, New York Gangs
45, 100,100,54, 0.0546, Pirates of the Caribbean
46, 100,100,50, 0.0471, New York Gangs
47, 100,100,52, 0.0491, Pirates of the Caribbean
48, 100,100,48, 0.0501, Pirates of the Caribbean
49, 100,100,84, 0.0426, New York Gangs
50, 100,100,70, 0.0541, New York Gangs
51, 100,100,72, 0.0486, New York Gangs
52, 100,100,86, 0.0456, New York Gangs
53, 100,100,50, 0.0441, New York Gangs
54, 100,100,70, 0.0422, Pirates of the Caribbean
55, 100,100,48, 0.0466, Pirates of the Caribbean
56, 100,100,58, 0.0481, New York Gangs
57, 100,100,80, 0.0531, New York Gangs
58, 100,100,46, 0.0432, New York Gangs
59, 100,100,94, 0.059, Pirates of the Caribbean
60, 100,100,42, 0.0486, Pirates of the Caribbean
61, 100,100,48, 0.0377, Pirates of the Caribbean
62, 100,100,80, 0.0377, Pirates of the Caribbean
63, 100,100,82, 0.0421, Pirates of the Caribbean
64, 100,100,70, 0.0536, Pirates of the Caribbean
65, 100,100,52, 0.0372, New York Gangs
66, 100,100,54, 0.0432, Pirates of the Caribbean
67, 100,100,50, 0.0417, New York Gangs
68, 100,100,48, 0.0392, Pirates of the Caribbean
69, 100,100,64, 0.0411, Pirates of the Caribbean
70, 100,100,72, 0.0496, Pirates of the Caribbean
71, 100,100,50, 0.0462, New York Gangs
72, 100,100,66, 0.0536, New York Gangs
73, 100,100,50, 0.0516, Pirates of the Caribbean
74, 100,100,44, 0.0456, Pirates of the Caribbean
75, 100,100,60, 0.0511, New York Gangs
76, 100,100,54, 0.0457, Pirates of the Caribbean
77, 100,100,98, 0.0506, New York Gangs
78, 100,100,48, 0.0466, New York Gangs
79, 100,100,54, 0.0422, New York Gangs
80, 100,100,64, 0.0481, Pirates of the Caribbean
81, 100,100,58, 0.0377, Pirates of the Caribbean
82, 100,100,58, 0.0456, Pirates of the Caribbean
83, 100,100,60, 0.0664, New York Gangs
84, 100,100,48, 0.0427, New York Gangs
85, 100,100,52, 0.0422, New York Gangs
86, 100,100,84, 0.0417, Pirates of the Caribbean
87, 100,100,76, 0.0432, New York Gangs
88, 100,100,38, 0.0382, New York Gangs
89, 100,100,54, 0.0521, Pirates of the Caribbean
90, 100,100,60, 0.0535, Pirates of the Caribbean
91, 100,100,68, 0.0451, New York Gangs
92, 100,100,54, 0.0348, New York Gangs
93, 100,100,56, 0.0451, Pirates of the Caribbean
94, 100,100,56, 0.0491, New York Gangs
95, 100,100,86, 0.054, Pirates of the Caribbean
96, 100,100,44, 0.0407, New York Gangs
97, 100,100,58, 0.0456, Pirates of the Caribbean
98, 100,100,56, 0.0451, Pirates of the Caribbean
99, 100,100,54, 0.0476, New York Gangs
100, 100,100,46, 0.0397, New York Gangs
101, 100,100,62, 0.0565, New York Gangs
102, 100,100,66, 0.0392, Pirates of the Caribbean
103, 100,100,94, 0.0466, New York Gangs
104, 100,100,52, 0.0436, Pirates of the Caribbean
105, 100,100,52, 0.0486, Pirates of the Caribbean
106, 100,100,78, 0.0595, Pirates of the Caribbean
107, 100,100,60, 0.0515, New York Gangs
108, 100,100,64, 0.0471, New York Gangs
109, 100,100,54, 0.0451, New York Gangs
110, 100,100,56, 0.0516, Pirates of the Caribbean
111, 100,100,50, 0.0412, New York Gangs
112, 100,100,92, 0.0486, New York Gangs
113, 100,100,50, 0.0422, New York Gangs
114, 100,100,84, 0.0501, New York Gangs
115, 100,100,70, 0.0476, New York Gangs
116, 100,100,64, 0.0421, Pirates of the Caribbean
117, 100,100,50, 0.0461, New York Gangs
118, 100,100,46, 0.0392, Pirates of the Caribbean
119, 100,100,64, 0.0496, Pirates of the Caribbean
120, 100,100,82, 0.0417, New York Gangs
121, 100,100,70, 0.0541, New York Gangs
122, 100,100,50, 0.0422, New York Gangs
123, 100,100,70, 0.0506, Pirates of the Caribbean
124, 100,100,70, 0.0436, Pirates of the Caribbean
125, 100,100,60, 0.0496, Pirates of the Caribbean
126, 100,100,74, 0.0481, Pirates of the Caribbean
127, 100,100,66, 0.0655, New York Gangs
128, 100,100,90, 0.065, Pirates of the Caribbean
129, 100,100,52, 0.0461, New York Gangs
130, 100,100,74, 0.0427, Pirates of the Caribbean
131, 100,100,56, 0.0501, New York Gangs
132, 100,100,50, 0.0407, Pirates of the Caribbean
133, 100,100,66, 0.0611, New York Gangs
134, 100,100,40, 0.0422, Pirates of the Caribbean
135, 100,100,80, 0.063, New York Gangs
136, 100,100,120, 0.049, New York Gangs
137, 100,100,64, 0.0461, Pirates of the Caribbean
138, 100,100,52, 0.0432, Pirates of the Caribbean
139, 100,100,58, 0.0605, New York Gangs
140, 100,100,48, 0.0387, Pirates of the Caribbean
141, 100,100,48, 0.0476, Pirates of the Caribbean
142, 100,100,52, 0.0382, New York Gangs
143, 100,100,48, 0.0407, Pirates of the Caribbean
144, 100,100,50, 0.0545, Pirates of the Caribbean
145, 100,100,48, 0.0565, New York Gangs
146, 100,100,56, 0.0452, Pirates of the Caribbean
147, 100,100,44, 0.0471, Pirates of the Caribbean
148, 100,100,68, 0.0397, Pirates of the Caribbean
149, 100,100,66, 0.0456, Pirates of the Caribbean
150, 100,100,54, 0.062, New York Gangs
151, 100,100,54, 0.0412, New York Gangs
152, 100,100,68, 0.0436, Pirates of the Caribbean
153, 100,100,54, 0.0511, New York Gangs
154, 100,100,62, 0.0516, Pirates of the Caribbean
155, 100,100,92, 0.059, New York Gangs
156, 100,100,62, 0.0427, New York Gangs
157, 100,100,64, 0.0556, New York Gangs
158, 100,100,58, 0.0486, New York Gangs
159, 100,100,50, 0.0501, New York Gangs
160, 100,100,58, 0.0462, New York Gangs
161, 100,100,42, 0.0486, Pirates of the Caribbean
162, 100,100,48, 0.0392, Pirates of the Caribbean
163, 100,100,64, 0.06, Pirates of the Caribbean
164, 100,100,48, 0.0397, New York Gangs
165, 100,100,48, 0.0422, Pirates of the Caribbean
166, 100,100,56, 0.0377, New York Gangs
167, 100,100,52, 0.0417, New York Gangs
168, 100,100,88, 0.0536, Pirates of the Caribbean
169, 100,100,44, 0.0441, Pirates of the Caribbean
