1, 0,100,0, 0.0, Pirates of the Caribbean
2, 0,100,0, 0.0, Pirates of the Caribbean
3, 0,100,0, 0.0, Pirates of the Caribbean
4, 0,100,0, 0.0, Pirates of the Caribbean
5, 0,100,0, 0.0, Pirates of the Caribbean
1, 100,100,60, 0.0389, Pirates of the Caribbean
2, 100,100,46, 0.0369, New York Gangs
3, 100,100,68, 0.0419, New York Gangs
4, 100,100,58, 0.0329, New York Gangs
5, 100,100,48, 0.0349, Pirates of the Caribbean
1, 200,100,20, 0.0409, New York Gangs
2, 200,100,20, 0.0658, New York Gangs
3, 200,100,20, 0.0466, New York Gangs
4, 200,100,20, 0.0628, New York Gangs
5, 200,100,20, 0.0499, New York Gangs
1, 300,100,16, 0.0808, New York Gangs
2, 300,100,14, 0.0708, New York Gangs
3, 300,100,16, 0.0598, New York Gangs
4, 300,100,16, 0.0698, New York Gangs
5, 300,100,14, 0.0548, New York Gangs
1, 400,100,12, 0.0748, New York Gangs
2, 400,100,12, 0.0888, New York Gangs
3, 400,100,12, 0.0888, New York Gangs
4, 400,100,12, 0.0718, New York Gangs
5, 400,100,14, 0.0987, New York Gangs
1, 500,100,12, 0.0967, New York Gangs
2, 500,100,8, 0.0778, New York Gangs
3, 500,100,8, 0.0698, New York Gangs
4, 500,100,10, 0.0708, New York Gangs
5, 500,100,8, 0.0828, New York Gangs
