1, 0,100,0, 0.0, Pirates of the Caribbean
2, 0,100,0, 0.0, Pirates of the Caribbean
3, 0,100,0, 0.0, Pirates of the Caribbean
4, 0,100,0, 0.001, Pirates of the Caribbean
5, 0,100,0, 0.0, Pirates of the Caribbean
6, 0,100,0, 0.0, Pirates of the Caribbean
7, 0,100,0, 0.0, Pirates of the Caribbean
8, 0,100,0, 0.0, Pirates of the Caribbean
9, 0,100,0, 0.0, Pirates of the Caribbean
10, 0,100,0, 0.0, Pirates of the Caribbean
1, 100,100,68, 0.0549, Pirates of the Caribbean
2, 100,100,42, 0.033, Pirates of the Caribbean
3, 100,100,52, 0.0379, New York Gangs
4, 100,100,60, 0.0688, New York Gangs
5, 100,100,62, 0.0478, Pirates of the Caribbean
6, 100,100,66, 0.0339, Pirates of the Caribbean
7, 100,100,54, 0.0379, Pirates of the Caribbean
8, 100,100,76, 0.0379, New York Gangs
9, 100,100,50, 0.0399, New York Gangs
10, 100,100,84, 0.0549, New York Gangs
1, 200,100,20, 0.0558, New York Gangs
2, 200,100,20, 0.0519, New York Gangs
3, 200,100,22, 0.0548, New York Gangs
4, 200,100,26, 0.0748, New York Gangs
5, 200,100,28, 0.0638, New York Gangs
6, 200,100,22, 0.0439, New York Gangs
7, 200,100,22, 0.0519, New York Gangs
8, 200,100,22, 0.0758, New York Gangs
9, 200,100,22, 0.0728, New York Gangs
10, 200,100,20, 0.0718, New York Gangs
1, 300,100,14, 0.1491, New York Gangs
2, 300,100,14, 0.0748, New York Gangs
3, 300,100,14, 0.0957, New York Gangs
4, 300,100,14, 0.0947, New York Gangs
5, 300,100,16, 0.0708, New York Gangs
6, 300,100,16, 0.0639, New York Gangs
7, 300,100,14, 0.0498, New York Gangs
8, 300,100,14, 0.0738, New York Gangs
9, 300,100,14, 0.0509, New York Gangs
10, 300,100,16, 0.0608, New York Gangs
1, 400,100,12, 0.0648, New York Gangs
2, 400,100,12, 0.0858, New York Gangs
3, 400,100,12, 0.0838, New York Gangs
4, 400,100,12, 0.0648, New York Gangs
5, 400,100,12, 0.0798, New York Gangs
6, 400,100,12, 0.0748, New York Gangs
7, 400,100,12, 0.0718, New York Gangs
8, 400,100,12, 0.0818, New York Gangs
9, 400,100,12, 0.0987, New York Gangs
10, 400,100,12, 0.0728, New York Gangs
1, 500,100,10, 0.0778, New York Gangs
2, 500,100,10, 0.0717, New York Gangs
3, 500,100,12, 0.0778, New York Gangs
4, 500,100,10, 0.0688, New York Gangs
5, 500,100,10, 0.0638, New York Gangs
6, 500,100,10, 0.1377, New York Gangs
7, 500,100,10, 0.0768, New York Gangs
8, 500,100,10, 0.0907, New York Gangs
9, 500,100,10, 0.0728, New York Gangs
10, 500,100,10, 0.0718, New York Gangs
