1, 100,100,60, 0.0407, Pirates of the Caribbean
2, 100,100,48, 0.0417, Pirates of the Caribbean
3, 100,100,62, 0.0471, Pirates of the Caribbean
4, 100,100,50, 0.0467, Pirates of the Caribbean
5, 100,100,52, 0.059, New York Gangs
6, 100,100,64, 0.0496, New York Gangs
7, 100,100,50, 0.0471, New York Gangs
8, 100,100,80, 0.0506, New York Gangs
9, 100,100,74, 0.0526, Pirates of the Caribbean
10, 100,100,68, 0.0511, Pirates of the Caribbean
11, 100,100,50, 0.0501, New York Gangs
12, 100,100,50, 0.0407, Pirates of the Caribbean
13, 100,100,64, 0.0363, New York Gangs
14, 100,100,80, 0.0625, New York Gangs
15, 100,100,70, 0.0506, New York Gangs
16, 100,100,56, 0.0507, Pirates of the Caribbean
17, 100,100,54, 0.0566, New York Gangs
18, 100,100,54, 0.0422, New York Gangs
19, 100,100,52, 0.0431, New York Gangs
20, 100,100,50, 0.0382, Pirates of the Caribbean
21, 100,100,52, 0.0491, New York Gangs
22, 100,100,110, 0.0461, Pirates of the Caribbean
23, 100,100,44, 0.0491, New York Gangs
24, 100,100,58, 0.0427, New York Gangs
25, 100,100,46, 0.0417, New York Gangs
26, 100,100,50, 0.0441, Pirates of the Caribbean
27, 100,100,48, 0.056, Pirates of the Caribbean
28, 100,100,62, 0.0531, Pirates of the Caribbean
29, 100,100,56, 0.0412, Pirates of the Caribbean
30, 100,100,52, 0.0461, New York Gangs
31, 100,100,50, 0.0476, Pirates of the Caribbean
32, 100,100,68, 0.0431, New York Gangs
33, 100,100,92, 0.0486, Pirates of the Caribbean
34, 100,100,64, 0.0456, Pirates of the Caribbean
35, 100,100,58, 0.0422, Pirates of the Caribbean
36, 100,100,54, 0.0446, New York Gangs
37, 100,100,62, 0.0486, Pirates of the Caribbean
38, 100,100,60, 0.0387, Pirates of the Caribbean
39, 100,100,50, 0.0436, Pirates of the Caribbean
40, 100,100,46, 0.0412, New York Gangs
41, 100,100,68, 0.0342, Pirates of the Caribbean
42, 100,100,38, 0.0352, New York Gangs
43, 100,100,56, 0.0461, Pirates of the Caribbean
44, 100,100,66, 0.0699, New York Gangs
45, 100,100,38, 0.0392, New York Gangs
46, 100,100,80, 0.0436, New York Gangs
47, 100,100,56, 0.0451, New York Gangs
48, 100,100,56, 0.0432, New York Gangs
49, 100,100,84, 0.0521, Pirates of the Caribbean
50, 100,100,50, 0.0422, New York Gangs
51, 100,100,68, 0.0506, Pirates of the Caribbean
52, 100,100,62, 0.0397, New York Gangs
53, 100,100,42, 0.0317, Pirates of the Caribbean
54, 100,100,56, 0.0546, Pirates of the Caribbean
55, 100,100,44, 0.0466, Pirates of the Caribbean
56, 100,100,58, 0.059, New York Gangs
57, 100,100,56, 0.0501, Pirates of the Caribbean
58, 100,100,56, 0.0486, Pirates of the Caribbean
59, 100,100,60, 0.0595, Pirates of the Caribbean
60, 100,100,122, 0.0506, Pirates of the Caribbean
61, 100,100,78, 0.0436, New York Gangs
62, 100,100,68, 0.0863, New York Gangs
63, 100,100,54, 0.0456, New York Gangs
64, 100,100,58, 0.0377, Pirates of the Caribbean
65, 100,100,72, 0.0541, Pirates of the Caribbean
66, 100,100,102, 0.0546, Pirates of the Caribbean
67, 100,100,56, 0.0556, Pirates of the Caribbean
68, 100,100,50, 0.0402, New York Gangs
69, 100,100,44, 0.0431, Pirates of the Caribbean
70, 100,100,54, 0.0347, New York Gangs
71, 100,100,46, 0.0427, New York Gangs
72, 100,100,68, 0.0402, Pirates of the Caribbean
73, 100,100,58, 0.0551, New York Gangs
74, 100,100,50, 0.0402, New York Gangs
75, 100,100,66, 0.0436, Pirates of the Caribbean
76, 100,100,54, 0.0481, Pirates of the Caribbean
77, 100,100,54, 0.06, New York Gangs
78, 100,100,76, 0.0476, New York Gangs
79, 100,100,54, 0.0417, New York Gangs
80, 100,100,70, 0.0422, New York Gangs
81, 100,100,68, 0.0362, Pirates of the Caribbean
82, 100,100,40, 0.0417, Pirates of the Caribbean
83, 100,100,60, 0.0422, New York Gangs
84, 100,100,58, 0.0387, Pirates of the Caribbean
85, 100,100,78, 0.057, New York Gangs
86, 100,100,72, 0.0452, New York Gangs
87, 100,100,56, 0.0437, Pirates of the Caribbean
88, 100,100,70, 0.0546, Pirates of the Caribbean
89, 100,100,66, 0.0571, Pirates of the Caribbean
90, 100,100,82, 0.053, New York Gangs
91, 100,100,72, 0.0456, New York Gangs
92, 100,100,70, 0.0436, New York Gangs
93, 100,100,72, 0.0616, Pirates of the Caribbean
94, 100,100,54, 0.0451, New York Gangs
95, 100,100,80, 0.0422, New York Gangs
96, 100,100,60, 0.0655, New York Gangs
97, 100,100,50, 0.0461, Pirates of the Caribbean
98, 100,100,66, 0.0422, Pirates of the Caribbean
99, 100,100,62, 0.0402, New York Gangs
100, 100,100,58, 0.0833, New York Gangs
101, 100,100,74, 0.0491, New York Gangs
102, 100,100,48, 0.0446, New York Gangs
103, 100,100,86, 0.0501, Pirates of the Caribbean
104, 100,100,62, 0.0417, Pirates of the Caribbean
105, 100,100,52, 0.0516, Pirates of the Caribbean
106, 100,100,42, 0.0437, Pirates of the Caribbean
107, 100,100,60, 0.0521, New York Gangs
108, 100,100,48, 0.0437, Pirates of the Caribbean
109, 100,100,54, 0.0417, Pirates of the Caribbean
